NAME_1,NAME_2,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,Population_2024,PSGC_Match_Info,Distance_from_Metro Manila_km,No_Work_Count
Maguindanao,Talayan,46965,42664,39,1,1,39182,Talayan,930.2996356238,0
Maguindanao,Ampatuan,26168,39835,89,1,1,31560,Ampatuan,931.9861433268952,0
Maguindanao,DatuSaudi-Ampatuan,2862,1484,106,1,1,33374,Datu Saudi Ampatuan,926.2073036724156,0
Maguindanao,DatuUnsay,11859,7496,43,2,1,17186,Datu Unsay,932.7426263874175,0
Maguindanao,ShariffAguak,22438,30300,26,1,1,37437,Shariff Aguak,935.5220315703074,0
Maguindanao,DatuAbdullahSanki,25902,23338,94,247,2,0,,946.920540848678,0
SultanKudarat,Esperanza,9790,9040,32,35,2,18021,Esperanza,953.9737888601044,1
SultanKudarat,Kalamansig,30874,28327,24,1,1,52257,Kalamansig,951.8690151680082,0
SultanKudarat,Palimbang,564,88,41,1,1,83633,Palimbang,972.0422074599304,0
SultanKudarat,Isulan,6143,301,36,1,1,101455,Isulan ,954.6206704200116,1
SultanKudarat,Bagumbayan,3160,7288,224,18,1,69830,Bagumbayan,971.2313016572626,1
SultanKudarat,Sen.NinoyAquino,3753,3517,58,1,1,48003,Sen. Ninoy Aquino,971.2333424281608,0
SouthCotabato,LakeSebu,10422,1335,35,1,1,84252,Lake Sebu,992.04958747084,0
Maguindanao,Mamasapano,2390,1600,33,3,2,32831,Mamasapano,930.1465287319786,0
Maguindanao,RajahBuayan,8542,4675,60,1,1,31329,Rajah Buayan,935.063054216085,0
Maguindanao,SultanSaBarongis,1704,2246,107,2,1,27929,Sultan Sa Barongis,938.2088863052556,0
SultanKudarat,Lambayong,70062,43377,70,19,2,81288,Lambayong,944.7343109784074,0
Maguindanao,Gen.S.K.Pendatun,28256,33884,125,37,1,33710,Gen. S.K. Pendatun,950.6511238690364,0
SultanKudarat,TacurongCity,40474,43398,17,3,3,116945,City of Tacurong,966.2296356315646,0
SultanKudarat,PresidentQuirino,19705,19340,12,1,1,44344,President Quirino,958.6252572307328,0
Maguindanao,Paglat,3004,1815,42,6,1,21317,Paglat,958.8757275712312,0
Maguindanao,Pandag,43500,22200,39,1,1,29244,Pandag,961.9593791802264,0
Maguindanao,Buluan,18361,15767,126,5,5,60931,Buluan,965.859522190649,0
Maguindanao,BuluanLake,74862,8536,27,3,2,0,,968.1875043718122,0
SouthCotabato,Tantangan,76669,66787,21,7,1,48570,Tantangan,972.2302082908856,0
Maguindanao,Mangudadatu,7695,239,78,1,1,28511,Mangudadatu,972.0002722122932,0
NorthCotabato,Tulunan,18757,26172,7,28,1,61901,Tulunan,954.8840197313614,0
NorthCotabato,Makilala,10615,16979,36,1,1,88522,Makilala,952.8292197177784,0
Maguindanao,DatuPaglas,171286,196471,15,1,1,38446,Datu Paglas,967.348701624327,0
SultanKudarat,Columbio,11906,30219,29,3,2,33337,Columbio,979.7945451085996,1
DavaodelSur,Magsaysay,34719,128370,15,2,1,40987,Magsaysay,974.8567098937284,4
DavaodelSur,Matanao,97732,34260,17,1,1,62773,Matanao,985.3792858098528,0
SouthCotabato,Norala,4975,4925,16,1,1,48499,Norala,976.7930302571724,0
SouthCotabato,SantoNino,24882,6268,48,6,2,0,,984.5917404749,0
SouthCotabato,Banga,2797,2797,38,1,1,41188,Banga,990.4352837845316,0
SouthCotabato,Surallah,4783,4710,16,4,1,91412,Surallah,996.31323736277,0
SouthCotabato,KoronadalCity,30808,15614,20,1,1,201844,City of Koronadal ,993.3941422326268,0
SultanKudarat,Lutayan,16372,8347,20,6,1,65425,Lutayan,979.1793150249936,0
SultanKudarat,BuluanLake,3687,1767,56,1,1,0,,980.3515224847132,0
DavaodelSur,Kiblawan,15228,16063,18,5,1,53757,Kiblawan,991.884910356154,0
SouthCotabato,Tampakan,22097,21102,30,3,1,42304,Tampakan,1001.02258790951,0
SouthCotabato,Tupi,21335,21142,25,2,1,78599,Tupi,1008.3412986333587,0
Sarangani,Malungon,1846,1552,95,2,1,108429,Malungon,1015.59692301133,2
SouthCotabato,Polomolok,11676,13954,30,2,1,176671,Polomolok,1023.0493701685904,0
Sarangani,Maitum,8180,1512,62,1,1,46120,Maitum,1010.8997326941447,14
SouthCotabato,T'Boli,2312,1569,24,2,1,105296,T'Boli,1017.454359012931,2
Sarangani,Kiamba,7635,931,66,3,2,68745,Kiamba,1028.6910169006371,6
SouthCotabato,GeneralSantosCity,109743,108293,12,14,2,722059,City of General Santos,1034.4567536471457,0
Sarangani,Maasim,7207,7824,46,3,1,67907,Maasim,1050.1535654196127,2
DavaodelSur,DigosCity,2985,3556,54,1,1,192063,City of Digos ,970.1201332117356,0
DavaodelSur,SantaCruz,15431,7289,88,1,1,41296,Santa Cruz,971.0304024745112,0
DavaodelSur,Bansalan,394,1485,60,1,1,64816,Bansalan,972.52656447427,0
DavaodelSur,Hagonoy,6777,11079,23,2,1,136673,Hagonoy,991.9823714059398,1
DavaodelSur,Padada,2950,1392,21,10,2,29888,Padada,996.5903283616656,0
DavaodelSur,Malalag,38961,38105,16,2,1,40280,Malalag,1001.6584860857266,0
DavaodelSur,Sulop,149768,175119,31,39,1,40134,Sulop,1000.6597841109972,0
DavaodelSur,SantaMaria,21413,9831,48,2,2,30076,Santa Maria,1010.1764825118628,0
DavaodelSur,Malita,10725,12171,68,5,2,118438,Malita ,1020.1217125490426,1
DavaoOriental,SanIsidro,7636,7753,17,1,1,4771,San Isidro,1018.4530676499568,0
DavaoOriental,GovernorGeneroso,22873,14486,21,1,1,63695,Governor Generoso,1041.0055555132285,0
Sarangani,Alabel,202540,268290,10,1,1,90120,Alabel ,1043.2574663050773,3
Sarangani,Malapatan,4207,3997,20,1,1,82577,Malapatan,1058.445567789593,4
DavaodelSur,DonMarcelino,1844,2684,35,1,1,45681,Don Marcelino,1056.9135582541212,0
DavaodelSur,JoseAbadSantos,6803,1965,56,1,1,72552,Jose Abad Santos,1081.6442913833296,0
Sarangani,Glan,2327,2070,27,2,2,117017,Glan,1073.4814610846158,7
DavaodelSur,Sarangani,27041,16328,60,12,1,22041,Sarangani,1126.0759410362257,0
